Text,Label
there's a strong possibility that my luggage has gone missing,0
whats the quickest way to money from one account to another,9
does this take regular unleaded,38
i don't want to do anything today so just clear the todo list,17
please make sure the temperature is set to 68,72
would you like to live with a cat or a dog,82
"if i ordered a new card, how long til it comes",56
are my tires aired properly,79
how much fuel do i have left,42
i would like to check my rewards for my credit card,93
what is the calorie content of a scoop of chocolate ice cream,8
why is my account blocked,27
take lunch with steven off of my calendar,104
when are we off work next,59
whens your birthday,12
i really need to get a volkswagen car rental for march 5th to march 8th in phoenix,21
thanks a lot,78
let's change what you respond to,103
what is the temperature on the ac,72
put bread on my shopping list,85
"if i’m in japan, what time zone am i in",26
i have a card that was lost i need to report,95
i want to verify my reservation for the 18th at 1pm,83
please change the language,68
i need to know if i can put a pto request in for march 10 to march 12,45
where can i get the employment form i need to do my taxes,98
could you let me know what song this is,108
what date do i get my next paycheck,75
i need your assistance on transfering my 401k,109
i need it louder,66
what's a cool and interesting thing about dogs,30
looks up the calories in cheetos,8
please turn the fan on,72
tell my bank that i'm travelling to france in 2 days,117
please tell me the routing number for my wells fargo account,52
can i modify the apples for grapes,49
when is the upcoming holiday,59
"what time is it in las vegas, nv",94
check how much pto i have left,39
can you tell me how old you are,12
who is your supervisor,97
are you working for someone else,97
what is the car's tire pressure,79
who developed your actions,5
how should i proceed if my car won't start and i think it's the battery,102
what place were you actually born at,64
i'd like to confirm my reservation for 2/20 at 8 pm,83
reserve a car rental for denver colorado for a ford between january 1st through 3rd,21
the language i am using will now be italian,68
when will my next vacation day be,59
whats the status of my frontier flight,80
which subjects are you the most experienced with,31
would you mind telling me the time,94
please set a timer for,2
"i'm not sure if watermelon is on my shopping list, but if it isn't can you put it on there",85
i want to hear the very next song on this playlist,113
how is my credit score,54
can you share my credit score with me,54
where to report lost discover credit card,95
i want to make something from ethiopia for dinner,90
give me the definition of ajar,6
do i have transaction fees if i use my american card internationally,58
when will my order be delivered,13
what kinds of things can i ask you,31
what is the amount of my federal taxes,16
how long will it take before the postal service delivers my new card,56
what will be the date in 100 days from now,43
what is your age again,12
do i need an international visa to go to canada,73
list me my recent transaction,100
how would i go about raising my gold card limit,10
thanks for helping me,78
whats the status of my singapore flight,80
would it be possible for you to mail me new checkbooks,15
can you get me a table for 1 at the vega at 1pm,84
provide a random roll of the dice,20
my card is lost please report it,95
what's the timezone for brasilia,26
what do i do if i lost my card,95
what type of fuel should i get for mainly city driving,38
tell me whether you are a cat or dog person,82
i need the routing number to my chase checking account,52
who is the person you work for,97
my card is coming by mail how long will that take,56
no don't do that!,41
"tell me what things i need to accomplish per my to do list, please",53
is there a fee to use my card in france,58
has my visa card application been approved yet,61
what is 1243 times 45,50
when can you send me a replacement card,56
any ideas on a good place to eat out,22
tell me how to change my pin number,40
how do i update my insurance,62
how many points do i have with my american express,93
how much fuel do i have,42
does american express charge transaction fees for iceland,58
is my tire pressure okay,79
how do i ascertain when my next insurance payment will be,65
how do you say please in arabic,112
what steps can i take to make sure my credit score doesn't go down,32
